Name,Class,IoU
2007_007414,car,0.5758510259755664
2007_007414,person,0.0007048362611147258
2007_007415,boat,0.6525981017375893
2007_007415,person,0.0039691447462400255
2007_007417,cat,0.26972818939061816
2007_007417,dog,0.6193905817174515
2007_007417,sofa,0.08298241805947472
2007_007432,chair,0.14161987524449934
2007_007432,tvmonitor,0.044262278812659414
2007_007447,bicycle,0.1048733486568689
2007_007447,car,0.0
2007_007447,person,0.06983816515727989
2007_007470,aeroplane,0.21466599698643896
2007_007477,boat,0.10985079729432737
2007_007480,bus,0.24919981290754514
2007_007480,person,0.049816242856839374
2007_007481,bird,0.8476985109185995
2007_007493,bottle,0.01158144717441952
2007_007493,chair,0.029963825723218762
2007_007493,person,0.6804612167089263
2007_007498,diningtable,0.7928632179307584
2007_007498,person,0.21744620151652685
2007_007523,bird,0.01629670718527941
2007_007524,cat,0.7238219895287958
2007_007530,cat,0.07295099356481154
2007_007530,chair,0.139003294892916
2007_007530,tvmonitor,0.2822233766233766
2007_007534,sheep,0.9173410563554544
2007_007585,dog,0.0456294296321296
2007_007591,bus,0.4933533834586466
2007_007591,car,0.09763800395322386
2007_007621,sheep,0.08069236558240657
2007_007624,pottedplant,0.42394031723272696
2007_007649,bottle,0.0
2007_007649,person,0.65599780162564
2007_007651,diningtable,0.42972628160519605
2007_007651,person,0.4612547351631554
2007_007688,motorbike,0.3538895687470326
2007_007698,aeroplane,0.6727855477855478
2007_007726,person,0.012145977856202606
2007_007726,train,0.7673998123269173
2007_007748,horse,0.4842751399169525
2007_007748,person,0.19143743326384302
2007_007772,cow,0.22403732439211405
2007_007773,bus,0.020019772614928325
2007_007783,bottle,0.0002345726588810884
2007_007783,motorbike,0.6729242380666022
2007_007783,person,0.052525386167432936
2007_007795,chair,0.0071456054526466235
2007_007795,person,0.4388340405569653
2007_007795,pottedplant,0.06316437732615739
2007_007810,diningtable,0.1814550776005585
2007_007810,person,5.771617110920862e-05
2007_007815,car,0.8893205474961069
2007_007815,person,0.2155952763865276
2007_007818,bus,3.165959602355474e-05
2007_007818,car,0.00381417869541385
2007_007836,bicycle,0.2396707529621981
2007_007836,person,0.30215135554056577
2007_007849,person,0.1387533205658862
2007_007849,tvmonitor,0.0027345591702027344
2007_007878,cat,0.20582679116148714
2007_007878,person,0.08332882084922373
2007_007881,train,0.6473380575997093
2007_007890,pottedplant,0.044754184585872964
2007_007891,person,0.3134485442388651
2007_007902,motorbike,0.64699812874906
2007_007902,person,0.2087137156289291
2007_007908,bus,0.5941774567904143
2007_007930,dog,0.12333770701088692
2007_007947,train,0.47802086839448
2007_007948,car,0.6872360212345487
2007_007948,person,0.018894743291263325
2007_007996,chair,0.007796455094949337
2007_007996,person,0.3928688130706391
2007_007996,sofa,0.14873482822464512
2007_007996,tvmonitor,0.00258468620588818
2007_008043,person,0.012408619922446127
2007_008043,pottedplant,0.08763101559676388
2007_008051,bird,0.9130281499159301
2007_008072,chair,0.017035698147311342
2007_008072,diningtable,0.4428421381326823
2007_008072,person,0.2548971457715484
2007_008084,bird,0.17832413256691898
2007_008085,bird,0.047921524483396316
2007_008106,chair,0.2238119888187183
2007_008106,pottedplant,0.0030202073668150822
2007_008110,cat,0.0
2007_008110,chair,0.0719331378666305
2007_008110,person,0.14069104327406912
2007_008140,pottedplant,0.07985393681857758
2007_008142,horse,0.7257218676944462
2007_008142,person,0.17586552935273458
2007_008203,sofa,0.3685142288416992
2007_008204,bottle,0.03777080167278617
2007_008204,person,0.09813633310946944
2007_008204,tvmonitor,0.4285579527537833
2007_008218,person,0.16217440854604626
2007_008219,boat,0.2380508518460981
2007_008219,person,0.012778763974936224
2007_008222,dog,0.7776399911816578
2007_008256,horse,0.7630331753554502
2007_008256,person,0.03730810424848269
2007_008260,dog,0.8861660079051383
2007_008260,sofa,0.3204442146679469
2007_008307,horse,0.7263236684525686
2007_008307,person,0.03891505380040565
2007_008339,train,0.4380049388738148
2007_008374,person,0.15028836549924285
2007_008374,tvmonitor,0.12933065031899793
2007_008403,cat,0.011407857561703715
2007_008407,chair,0.0
2007_008407,person,0.6511961410599049
2007_008407,tvmonitor,0.17656596688854753
2007_008415,dog,0.2926219191613427
2007_008430,person,0.818701122067324
2007_008468,chair,0.13519285695906133
2007_008468,pottedplant,0.017909066878139042
2007_008468,sofa,0.06808217011917254
2007_008526,horse,0.17338395868216872
2007_008526,person,0.0640885159152257
2007_008543,chair,0.062114240825945466
2007_008543,sofa,0.33295166222106565
2007_008547,pottedplant,0.18800705114080246
2007_008571,boat,0.27727655019496905
2007_008575,cat,0.4596350167974166
2007_008596,horse,0.7207077953132472
2007_008596,person,0.050023831944105375
2007_008645,boat,0.03727564630330973
2007_008670,bird,0.17077622594155895
2007_008708,car,0.0025474936700995696
2007_008708,person,0.5471918002659535
2007_008714,aeroplane,0.9375549450549452
2007_008722,cow,0.05768384689338265
2007_008747,bus,0.5906195266363904
2007_008747,car,0.0
2007_008764,bird,0.2411056620597414
2007_008778,bottle,0.043455759869325435
2007_008778,person,0.003139906451164729
2007_008801,car,0.0
2007_008801,motorbike,0.0007357425675479442
2007_008801,person,0.00812361171540452
2007_008802,horse,0.8459574468085106
2007_008802,person,0.058295142071494034
2007_008815,cat,0.7559409340659341
2007_008821,chair,0.016231398709050153
2007_008821,pottedplant,0.046149667255194884
2007_008821,sofa,0.4745767589084456
2007_008897,chair,0.082373007558507
2007_008897,person,0.05911762815247591
2007_008897,tvmonitor,0.02425572203603793
2007_008927,cow,0.023593487190635837
2007_008932,diningtable,0.9284439583213402
2007_008932,person,0.3296947449768161
2007_008944,person,0.38319333789970794
2007_008945,diningtable,0.7920862351949608
2007_008945,person,0.2601508233194065
2007_008948,chair,0.4148060442038791
2007_008948,tvmonitor,0.037427086858712745
2007_008964,dog,0.2373062163173134
2007_008964,person,0.2323092128782621
2007_008973,cow,0.6648371752652763
2007_008980,dog,0.8008348761658574
2007_008994,motorbike,0.41330850999939933
2007_009015,bus,0.2543284661633742
2007_009015,car,0.12178044034036707
2007_009030,aeroplane,0.3439834275864155
2007_009052,car,0.8591410774778713
2007_009052,person,0.022151038046598768
2007_009068,chair,0.09221574223435497
2007_009068,person,0.17628709612797985
2007_009068,pottedplant,0.019546742209631728
2007_009068,sofa,0.0693101253128461
2007_009082,cow,0.8520615866388309
2007_009084,chair,0.12131740420171483
2007_009084,dog,0.056755741084940636
2007_009084,motorbike,0.350762905700802
2007_009084,person,2.0851578464489763e-05
2007_009088,bird,0.9080846418461772
2007_009096,car,0.7182250281194441
2007_009139,motorbike,0.7085769268245152
2007_009139,person,0.11831869727561885
2007_009209,motorbike,0.2599287300521613
2007_009209,person,0.0528782385710496
2007_009216,cat,0.19497507142457005
2007_009216,tvmonitor,0.3832852751686794
2007_009221,cat,0.9019367157665029
2007_009245,cow,0.03592671509547276
2007_009251,horse,0.5657921579827818
2007_009251,person,0.02606345378186203
2007_009252,chair,0.0002577379976100658
2007_009252,pottedplant,0.01878158277125941
2007_009252,sofa,0.8658613631194562
2007_009258,bicycle,0.18352469066993649
2007_009258,person,0.32600315038965344
2007_009295,bicycle,0.4793045396493673
2007_009295,person,0.2533709165106544
2007_009295,tvmonitor,0.6435836927333387
2007_009320,person,0.3982504426822696
2007_009320,sheep,0.392144931544738
2007_009322,bus,0.0
2007_009322,car,0.08256099292218459
2007_009322,motorbike,0.016671404784144906
2007_009322,person,0.02413927842660531
2007_009323,bird,0.6058577405857739
2007_009327,dog,0.00022438206360641025
2007_009327,person,0.1948111777899012
2007_009331,dog,0.0
2007_009331,horse,0.0
2007_009331,person,0.02467439797803312
2007_009346,cat,0.9478364532654574
2007_009348,aeroplane,0.09402138807148497
2007_009392,bus,0.1431142261792006
2007_009392,car,0.05241099873186725
2007_009413,chair,0.001888738563754973
2007_009413,diningtable,0.7360522628673678
2007_009413,person,0.3766026917257307
2007_009419,pottedplant,0.17154327182891993
2007_009422,bird,0.9180527736654184
2007_009435,chair,0.14401784920971833
2007_009435,sofa,0.19789991555604508
2007_009436,person,0.03943435785341482
2007_009436,train,0.2512788096858893
2007_009446,tvmonitor,0.42766672723968746
2007_009458,bottle,0.2371898421744409
2007_009464,cat,0.7296136585194488
2007_009521,chair,0.1003593356534533
2007_009521,diningtable,0.08141200307412841
2007_009521,sofa,0.2512531463115548
2007_009521,tvmonitor,0.057090189487381066
2007_009527,boat,0.4644087156677801
2007_009533,boat,0.09338737736965763
2007_009550,chair,0.1390461485675073
2007_009550,diningtable,0.012504650489851598
2007_009554,person,0.0
2007_009554,sofa,0.10066353778928627
2007_009554,tvmonitor,0.02268751929210824
2007_009562,dog,0.416894864573735
2007_009580,train,0.12636500136500134
2007_009592,dog,0.951013718586864
2007_009592,sofa,0.0003375185635209937
2007_009594,tvmonitor,0.2802132094167493
2007_009597,train,0.4017902004205669
2007_009605,dog,0.4421548666754237
2007_009607,bird,0.9390692467615545
2007_009618,bicycle,0.01561233967708148
2007_009618,person,0.2842767295597484
2007_009630,bottle,0.023268516495521082
2007_009630,cat,5.728689275893676e-05
2007_009630,pottedplant,0.09554469675194023
2007_009649,chair,0.07332340276590722
2007_009649,person,0.3457919583265505
2007_009649,tvmonitor,0.0
2007_009654,bottle,0.04457722767581922
2007_009654,person,0.3412965735196274
2007_009655,person,0.3329702138255159
2007_009655,sofa,0.02872307945231217
2007_009665,horse,0.07960867063111453
2007_009665,person,0.02907079178265619
2007_009684,person,0.20495262993934432
2007_009684,sofa,0.08457462394999023
2007_009687,bottle,0.07350644187169267
2007_009687,person,0.3946134173846575
2007_009691,motorbike,0.4812897711083674
2007_009691,person,0.4370531807750095
2007_009706,diningtable,0.3426989230847752
2007_009709,bottle,0.4049325179817354
2007_009724,cat,0.8505390731544142
2007_009750,person,0.05002134213167518
2007_009750,pottedplant,0.2622913097946974
2007_009756,motorbike,0.4625953418687006
2007_009756,person,0.3329142306322164
2007_009759,bird,0.3957848244076911
2007_009764,bus,0.6243188941573575
2007_009779,car,0.3293265306122449
2007_009779,person,0.1720717820786223
2007_009788,bicycle,0.40381124106161465
2007_009788,tvmonitor,0.017046271877247658
2007_009794,cat,0.16730376541697298
2007_009807,horse,0.9353191275252208
2007_009817,bird,0.7360793932729991
2007_009832,bus,0.5297434490327891
2007_009841,horse,0.5830651776137296
2007_009841,person,0.028171346122004868
2007_009889,dog,0.6919899173785184
2007_009897,cow,0.884277755129773
2007_009899,dog,0.6077897208512384
2007_009901,chair,0.026513038864931775
2007_009901,diningtable,0.01670600347717979
2007_009901,person,0.23271182727648906
2007_009911,aeroplane,0.9621078862503664
2007_009923,cat,0.4138950892857143
2007_009938,car,0.07155422313619582
2007_009938,motorbike,0.19021218260563635
2007_009947,boat,0.9141151385927504
2007_009947,person,0.00017371755569180463
2007_009950,person,0.12436236362959376
2007_009950,train,0.978683701647066
2008_000009,cow,0.0438085311350105
2008_000015,bottle,0.4201800299091223
2008_000016,tvmonitor,0.5909376861070802
2008_000019,dog,0.868481924525808
2008_000028,car,0.02289474075948613
2008_000033,aeroplane,0.999263894000736
2008_000073,cow,0.32842183566033417
2008_000074,car,0.4790368999202821
2008_000075,bus,0.8822925866278768
2008_000080,dog,0.7110822735530755
2008_000089,chair,0.23455387497398186
2008_000103,bird,0.257074637424832
2008_000105,car,0.08267491125615481
2008_000107,chair,0.3549791045245984
2008_000120,boat,0.6596339736754706
2008_000123,bird,0.5396132252027449
2008_000131,bird,0.9148106904231624
2008_000144,motorbike,0.2906893617021277
2008_000144,person,0.07682272314424902
2008_000149,chair,0.0
2008_000149,sofa,0.06805070366304022
2008_000162,dog,0.4289372348951309
2008_000182,cat,0.1093335439039798
2008_000187,car,0.22549318468841176
2008_000188,pottedplant,0.3763280521901212
2008_000197,aeroplane,0.9964726631393298
2008_000207,person,0.924601093714885
2008_000213,person,0.1942294730009736
2008_000215,person,0.6625620075868106
2008_000217,person,0.987261646014923
2008_000223,person,0.1793342007552918
2008_000226,car,0.02537959363309616
2008_000226,person,0.00039902460651740183
2008_000233,person,0.22662602978559165
2008_000234,person,0.9011593467039012
2008_000235,boat,0.8282615245555891
2008_000235,person,0.05401924843531341
2008_000238,bus,0.7232138994401807
2008_000239,dog,0.8211318079785768
2008_000254,person,0.009883589084586893
2008_000259,person,0.07664501553233549
2008_000270,dog,0.15086640070652008
2008_000270,person,0.3792990025830294
2008_000270,sofa,0.03147827455919396
2008_000271,person,0.4808801598244182
2008_000273,chair,0.2061345497480499
2008_000273,dog,0.3504211231894617
2008_000284,person,0.06566398906169886
2008_000284,pottedplant,0.0
2008_000287,pottedplant,0.843906765333555
2008_000289,person,0.2609515629084662
2008_000290,bottle,0.3127579354970194
2008_000290,diningtable,0.38481145023201097
2008_000290,person,0.6359194295805505
2008_000309,tvmonitor,0.5985093774818254
2008_000316,person,0.2561545084877853
2008_000336,dog,0.7310027213732468
2008_000345,cat,0.4351871156051288
2008_000348,tvmonitor,0.11404838416297824
2008_000359,person,0.38286667709473904
2008_000361,bird,0.7228165415934855
2008_000365,person,0.1087355549236059
2008_000391,pottedplant,0.6293599230572948
2008_000399,car,0.797503056347942
2008_000400,bird,0.03584594579574295
2008_000401,cat,0.7313154707236886
2008_000415,person,0.5578132454352257
2008_000422,person,0.7428444064711455
2008_000436,person,0.09283974774813096
2008_000464,cat,0.660215866904991
2008_000469,bicycle,0.0005173815565793689
2008_000469,person,0.0040317441927822505
2008_000470,train,0.4929489242868452
2008_000474,person,0.6168850072780204
2008_000491,pottedplant,0.8177741414308795
2008_000495,bottle,0.01456109298080646
2008_000495,chair,0.13773859671413352
2008_000495,tvmonitor,0.06544792808032654
2008_000501,car,0.2171966577243135
2008_000505,boat,0.3989013244092251
2008_000510,person,0.3020377442644886
2008_000515,bird,0.920884196634774
2008_000533,bird,0.15083640487666572
2008_000540,person,0.8660970957255313
2008_000544,person,0.6966583159950746
2008_000567,boat,0.34597636465953857
2008_000573,diningtable,0.3529041321513346
2008_000573,person,0.478273135755916
2008_000578,chair,0.17005154555358626
2008_000578,person,0.4342175674642612
2008_000578,tvmonitor,5.406671833041974e-05
2008_000584,person,0.13177350074343303
2008_000588,chair,0.0375736210824986
2008_000588,person,0.11499230570195147
2008_000589,sofa,0.3364591894113067
2008_000595,car,0.2161327130694286
2008_000602,horse,0.9282080813897688
2008_000626,chair,0.1312753437188537
2008_000630,person,0.09840964027365247
2008_000645,person,0.2602939819797657
2008_000657,train,0.6513901812045608
2008_000661,dog,0.3913237071433115
2008_000661,person,0.3069032371776041
2008_000662,person,0.6165594232111017
2008_000666,person,0.7692307692307693
2008_000673,chair,0.43196590630365467
2008_000673,person,0.3225600557038412
2008_000676,dog,0.8834885476969544
2008_000696,horse,0.20990663316959765
2008_000700,person,0.7098741529525654
2008_000711,cow,0.8619660213534486
2008_000716,aeroplane,0.5246045694200352
2008_000725,bicycle,0.1799606010274634
2008_000725,person,0.03538280711709156
2008_000731,person,0.09995531439514843
2008_000733,person,2.5784493205786042e-05
2008_000760,chair,0.5635652637607884
2008_000763,diningtable,0.3462482717628665
2008_000763,person,0.0
2008_000764,bicycle,0.06458972986676431
2008_000764,person,0.1342653653389607
2008_000765,horse,0.17409940626954748
2008_000778,person,0.12547789078842966
2008_000782,motorbike,0.7055334401218023
2008_000785,bird,0.27544088722873245
2008_000795,bottle,0.013470786725828307
2008_000795,person,0.5038769944643439
2008_000811,motorbike,0.4468272266822225
2008_000811,person,0.2348989955426429
2008_000832,bird,0.4650133010068357
2008_000841,person,0.6466844067740929
2008_000841,pottedplant,0.1644746687062501
2008_000848,bird,0.019782985137845547
2008_000853,cat,0.022509969730456925
2008_000860,cat,0.10866023033352916
2008_000861,bird,0.20210726737080445
2008_000863,chair,0.0
2008_000863,dog,0.5822759179265659
2008_000870,chair,0.0
2008_000870,person,0.4109740016925469
2008_000911,bottle,0.07760517672562962
2008_000919,cow,0.6159413210895651
2008_000923,pottedplant,0.17748701040893478
2008_000943,dog,0.8270731290579793
2008_000992,person,0.549256834721413
2008_001013,boat,0.4381081490862713
2008_001013,person,0.06286819964410968
2008_001028,person,0.11065134515459442
2008_001030,sofa,0.5639698836413416
2008_001040,boat,0.8985190014903129
2008_001056,boat,0.01587637296786656
2008_001070,dog,0.3263532565987149
2008_001074,person,0.08580499385064211
2008_001076,person,0.2317555650888984
2008_001078,cat,0.6122649867112905
2008_001078,pottedplant,0.10108727593300028
2008_001106,person,0.0733173336792718
2008_001112,horse,0.960059290120984
2008_001112,person,0.4626872412495296
2008_001118,train,0.641449220949878
2008_001119,motorbike,0.4422983281934751
2008_001119,person,0.24157615296526355
2008_001135,boat,0.0718702592812204
2008_001137,dog,0.0
2008_001150,motorbike,0.050334094681439664
2008_001159,boat,0.27624870866684026
2008_001169,car,0.0008151920747802862
2008_001169,train,0.7597261759522841
2008_001170,person,0.3933933553132133
2008_001188,person,0.4497693778827765
2008_001203,motorbike,0.004439567017508854
2008_001208,car,0.2063870243522485
2008_001215,person,0.34906324514590664
2008_001231,bicycle,0.20316455696202526
2008_001231,person,0.07674132698144377
2008_001235,horse,0.397624703087886
2008_001235,person,0.08336430573274001
2008_001245,person,0.27167575254799714
2008_001249,person,0.3947146253138122
2008_001260,boat,0.4057250691048267
2008_001263,person,0.28431113958074283
2008_001274,car,0.7932947083816145
2008_001283,bird,0.0
2008_001283,person,0.4451134003937327
2008_001283,pottedplant,0.0
2008_001308,person,0.000771641023242763
2008_001358,person,0.1037404977261667
2008_001358,train,0.02115732658519788
2008_001375,bicycle,0.06060868905248778
2008_001375,car,0.12719707709507508
2008_001375,person,0.5966152594863453
2008_001379,dog,0.6764725864528841
2008_001387,bird,0.19579660658037532
2008_001399,sofa,0.5342037436092449
2008_001402,bicycle,0.2434207461921841
2008_001402,person,0.6421111265840412
2008_001404,bicycle,0.3166069984986719
2008_001404,person,0.3760813148788928
2008_001408,person,0.10772274590748684
2008_001413,diningtable,0.2854130773648372
2008_001413,person,0.2289517727218616
2008_001433,cat,0.4432212741905095
2008_001439,chair,0.3672966554522066
2008_001462,person,0.7102522945219575
2008_001467,chair,0.03466747406053125
2008_001467,person,0.021336196834586117
2008_001467,pottedplant,0.1315075571631572
2008_001478,dog,0.4592912124812729
2008_001479,dog,0.5041721563460694
2008_001491,person,0.4159333178361505
2008_001498,dog,0.9873647700057808
2008_001504,person,0.5567708794615179
2008_001510,person,0.3174078983453697
2008_001513,cat,0.0
2008_001514,bird,0.7694862277788631
2008_001523,bicycle,0.029170841882584973
2008_001523,person,0.05856867271749786
2008_001531,bicycle,0.22324324324324324
2008_001531,person,0.2564398123689224
2008_001546,aeroplane,0.8596351838977719
2008_001547,person,0.9741951805704888
2008_001566,bicycle,0.0962566844919786
2008_001566,person,0.459408058956377
2008_001580,boat,0.04091206633209688
2008_001592,cat,0.4666187318580065
2008_001601,sheep,0.11558992469910084
2008_001610,cat,0.2397013643421096
2008_001629,bottle,0.00283492318890549
2008_001629,person,0.9697694649847759
2008_001632,car,0.4795671941824854
2008_001640,cat,0.4074300302275682
2008_001643,motorbike,0.4203840884285814
2008_001643,person,0.0003460473700399877
2008_001682,horse,0.9225069190250872
2008_001688,pottedplant,0.0
2008_001688,tvmonitor,0.12606014529481332
2008_001691,motorbike,0.8518087521190701
2008_001715,chair,0.10330328600639346
2008_001716,car,0.29123797434526993
2008_001719,aeroplane,0.995291902071563
2008_001741,cat,0.517142986037489
2008_001761,person,0.48828889759014704
2008_001787,sofa,0.4908660517508775
2008_001821,person,0.41260498854670397
2008_001829,bird,0.3911868172560637
2008_001874,person,0.1635178711495444
2008_001876,cat,0.7096723412867969
2008_001882,person,0.536607983170016
2008_001885,cat,0.3276436516479573
2008_001895,dog,0.3569025204980261
2008_001895,person,7.122092082175992e-05
2008_001896,sofa,0.2782917443129817
2008_001896,tvmonitor,0.044744288713518716
2008_001926,train,0.5334328112699886
2008_001966,bird,0.812614192793978
2008_001966,pottedplant,0.7928609550120868
2008_001971,aeroplane,0.13326191048822614
2008_001992,horse,0.7497497497497497
2008_001992,person,0.2229866641534329
2008_001997,chair,0.10732093864705047
2008_001997,tvmonitor,0.12454099104674672
2008_002032,chair,0.01033042157235093
2008_002032,diningtable,0.5646963018039549
2008_002032,person,0.2306399600308852
2008_002043,bird,0.9434289919058132
2008_002064,bird,0.08843127300418835
2008_002066,tvmonitor,0.6863408969090584
2008_002067,cat,0.27962322434684245
2008_002067,person,0.8606983684067744
2008_002073,bird,0.98611780584209
2008_002079,bottle,0.0014476424596264806
2008_002079,diningtable,0.1824494704581604
2008_002079,person,0.3779884752135355
2008_002080,person,0.7373795270241583
2008_002123,motorbike,0.2393739729490583
2008_002123,person,0.3716703020688744
2008_002152,cat,0.5879001041400586
2008_002160,dog,0.0
2008_002175,chair,0.0832849921272893
2008_002175,diningtable,0.029285786443075057
2008_002177,cat,0.4593950578477201
2008_002182,cat,0.37889168058178185
2008_002200,bird,0.1474415666456096
2008_002205,bus,0.822283240469796
2008_002210,diningtable,0.2558735746537078
2008_002210,person,0.34852586907718586
2008_002212,car,0.6814878207666466
2008_002212,person,0.13946295515253762
2008_002215,cat,0.3219722176010647
2008_002218,chair,0.20806006080153086
2008_002218,tvmonitor,0.3128119408607213
2008_002221,aeroplane,0.9983016664897568
2008_002239,dog,0.9331968916887852
2008_002240,motorbike,0.5022268291183162
2008_002241,person,0.10328018585072377
2008_002247,person,0.1863903811716552
2008_002248,person,0.31045897493119096
2008_002255,bird,0.6365836298932385
2008_002258,car,0.9002806301422285
2008_002269,bicycle,0.3478146605749404
2008_002273,pottedplant,0.17419733811503918
2008_002288,chair,0.0
2008_002338,horse,0.7586857586857587
2008_002358,aeroplane,0.6649663807094829
2008_002379,chair,0.08055290029890604
2008_002379,diningtable,0.000255936961950705
2008_002379,pottedplant,0.5261057625226734
2008_002383,motorbike,0.4844127863518445
2008_002411,horse,0.16350465391915525
2008_002411,person,0.07116566692316964
2008_002425,person,0.09405961524910154
2008_002429,bird,0.8887272582348604
2008_002464,tvmonitor,0.6874235023954679
2008_002467,bottle,0.6228694753929019
2008_002471,bird,0.8282202356765542
2008_002473,car,0.7195058465481339
2008_002492,boat,0.002909331242588981
2008_002495,person,0.15943530483292534
2008_002504,boat,0.5739606216485421
2008_002521,chair,0.040844048305762826
2008_002536,dog,0.2444952222683839
2008_002536,sheep,0.5067525613163614
2008_002551,aeroplane,0.7351621262878453
2008_002588,person,0.8935605698441533
2008_002623,cat,0.4332139781534696
2008_002641,person,0.2566137148806613
2008_002650,tvmonitor,0.7131487289404422
2008_002680,tvmonitor,0.4589227473609047
2008_002681,cat,0.9884588128100428
2008_002697,horse,0.7156039750632677
2008_002704,car,0.7958315193730954
2008_002710,car,0.6796539570650433
2008_002719,aeroplane,0.1831183243168262
2008_002749,cat,0.6157179073519244
2008_002762,horse,0.7906890928352914
2008_002762,person,0.15811988663707824
2008_002772,motorbike,0.31931159099811723
2008_002775,bottle,0.1823794786518238
2008_002775,diningtable,0.7077244258872651
2008_002775,person,0.2071279558510693
2008_002778,cow,0.25803919644828177
2008_002834,car,0.203677753310264
2008_002835,horse,0.28343735444806706
2008_002835,person,0.12161057016535053
2008_002859,dog,0.856181605694656
2008_002864,bottle,0.02803930647733704
2008_002864,diningtable,0.07902143779230948
2008_002864,person,0.548104791871074
2008_002868,person,0.2719233692439469
2008_002885,chair,0.11011412541917563
2008_002885,person,0.08797734020407467
2008_002894,bicycle,0.3930057676863547
2008_002894,person,0.38776080216741615
2008_002900,train,0.3946640682999258
2008_002904,dog,0.9662115251099282
2008_002929,person,0.3127165484243524
2008_002929,sofa,0.1204040314476562
2008_002936,dog,0.846266123557366
2008_002942,person,0.8743381462387683
2008_002958,car,0.714874927735066
2008_002958,dog,0.14426426426426425
2008_002960,diningtable,0.3177114168659862
2008_002960,person,0.3368310952156016
2008_002970,bird,0.8065535770730166
2008_002972,motorbike,0.3591933663963893
2008_002993,horse,0.5607709363806925
2008_003003,pottedplant,0.0070955468847633185
2008_003003,tvmonitor,0.1668548387096774
2008_003026,tvmonitor,0.04192441480626953
2008_003034,boat,0.6950234336457819
2008_003034,person,0.1223336846967418
2008_003060,bus,0.24460960054685735
2008_003060,car,0.13160328826347678
2008_003060,person,0.0007090360159799946
2008_003065,cow,0.6554573219739591
2008_003065,person,0.8411160419513843
2008_003068,train,0.4686434761181157
2008_003076,bottle,0.008341828732747804
2008_003076,person,0.4757025540571084
2008_003083,train,0.7482516097077762
2008_003087,bird,0.5996547756041427
2008_003094,cow,0.4819092171624881
2008_003094,person,0.00873518777073712
2008_003101,dog,0.1491623957775568
2008_003105,train,0.2941269733414872
2008_003108,bicycle,0.4178490643635616
2008_003108,person,0.3939736346516007
2008_003110,bird,0.8073803830699829
2008_003135,pottedplant,0.08435878246573998
2008_003141,bus,0.3455367576080882
2008_003141,car,0.1124504434310333
2008_003141,person,0.0
2008_003155,aeroplane,0.758381030253475
2008_003168,chair,0.09005534620819595
2008_003180,dog,0.0
2008_003196,aeroplane,0.1534681341182493
2008_003200,bottle,0.0664973447240822
2008_003200,tvmonitor,0.5272037677002767
2008_003208,person,0.022625304448147674
2008_003210,person,0.4192577014076429
2008_003238,dog,0.5214114478999048
2008_003238,person,0.19565268038114764
2008_003252,chair,0.3878171266480455
2008_003270,bicycle,0.23204228226267246
2008_003329,bicycle,0.10179462603695012
2008_003329,car,0.01960154241645244
2008_003329,person,0.5895235122763213
2008_003330,person,0.5944646311260553
2008_003333,car,0.11990757431745927
2008_003333,motorbike,0.16262561076795426
2008_003333,person,0.2689482171653825
2008_003362,boat,0.1380920400396559
2008_003369,aeroplane,0.9938391902935816
2008_003373,bus,0.7735724023023326
2008_003379,horse,0.7714446160325705
2008_003379,person,0.14411550088606276
2008_003381,bus,0.38747135217723455
2008_003415,car,0.6012624117362272
2008_003429,motorbike,0.1632289909790026
2008_003429,person,0.06911299506516512
2008_003451,motorbike,0.21151573266730594
2008_003451,person,0.2664675228397619
2008_003461,horse,0.4723580778977612
2008_003461,person,0.07200303600881611
2008_003477,chair,0.046113294261907294
2008_003477,diningtable,0.8460863329373107
2008_003480,boat,0.06533069074359539
2008_003492,person,0.15473423280468662
2008_003499,cat,0.8214183175423485
2008_003500,tvmonitor,0.4115829099020945
2008_003511,dog,0.11059005032386036
2008_003511,person,0.30474991198851786
2008_003523,person,0.8478337089907337
2008_003523,pottedplant,0.9563253953372086
2008_003546,person,0.6711506125390343
2008_003562,cat,0.5585003622313451
2008_003562,sofa,0.14061421913063069
2008_003576,dog,0.8155781671597152
2008_003577,car,0.8054396952912303
2008_003585,tvmonitor,0.4993736312265112
2008_003665,dog,0.6475258641430748
2008_003665,pottedplant,0.03624774185967953
2008_003676,person,0.4168111267889538
2008_003676,pottedplant,0.00020495478185125407
2008_003691,bus,0.6779664901785509
2008_003691,car,7.631374105221385e-05
2008_003701,boat,0.37654702311215255
2008_003703,aeroplane,0.5609386619660122
2008_003709,sofa,0.4430700286990285
2008_003729,aeroplane,0.14950268734169395
2008_003733,person,0.5885380313669428
2008_003733,sofa,1.0986596352450013e-05
2008_003769,motorbike,0.12228673514962035
2008_003769,person,0.5050783699059561
2008_003774,chair,0.06373225098842784
2008_003774,diningtable,0.07684642169889122
2008_003777,bus,0.2687216978558568
2008_003779,person,0.4680910879955018
2008_003782,horse,0.3692107533268282
2008_003814,sofa,0.19839569702191076
2008_003814,tvmonitor,0.04329747505713171
2008_003821,chair,0.11352967690159735
2008_003846,car,0.6074990151970643
2008_003856,aeroplane,0.0
2008_003856,person,0.7081404958677686
2008_003858,boat,0.4716910510950119
2008_003874,person,0.4639813128293545
2008_003876,aeroplane,0.9987312998889888
2008_003885,tvmonitor,0.4513236483543831
2008_003886,boat,0.4955383036630527
2008_003913,boat,0.5042550567340898
2008_003926,aeroplane,0.4696608615948671
